"Datum","CH-Firma","CH-CIK","Atombombenhersteller","Wert in USD"
20140630,"GAM Holding AG",1438848,"FLUOR CORP NEW",9331000
20140630,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",571000
20140630,"GAM Holding AG",1438848,"HONEYWELL INTL INC",930000
20140630,"GAM Holding AG",1438848,"HONEYWELL INTL INC",9052000
20140630,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",24110000
20140630,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",701000
20140630,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",23925000
20140630,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",409000
20140630,"GAM Holding AG",1438848,"TEXTRON INC",766000
20140630,"GAM Holding AG",1438848,"TEXTRON INC",176000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"BOEING CO",6426000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"FLUOR CORP NEW",4266000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"GENERAL DYNAMICS CORP",2388000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"HONEYWELL INTL INC",4961000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"LOCKHEED MARTIN CORP",6117000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"NORTHROP GRUMMAN CORP",1954000
20140930,"Lombard Odier Asset Management (Switzerland) SA",1535660,"TEXTRON INC",600000
20140930,"Swiss National Bank",1582202,"BOEING CO",85114000
20140930,"Swiss National Bank",1582202,"FLUOR CORP NEW",10214000
20140930,"Swiss National Bank",1582202,"GENERAL DYNAMICS CORP",35492000
20140930,"Swiss National Bank",1582202,"HONEYWELL INTL INC",66439000
20140930,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",5606000
20140930,"Swiss National Bank",1582202,"LOCKHEED MARTIN CORP",47646000
20140930,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",25783000
20140930,"ROBECOSAM AG",1418427,"FLUOR CORP NEW",2285000
20140930,"ROBECOSAM AG",1418427,"HONEYWELL INTL INC",1684000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",24000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",112649000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",9924000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",2722000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",10190000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",3861000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",4918000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",5431000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",73000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",59246000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",102368000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",12049000
20140930,"CREDIT SUISSE AG/",824468,"BOEING CO",191000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",9000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",6757000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",9539000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",1960000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",22035000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",40000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",804000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",147000
20140930,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",782000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",24315000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",63000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",28396000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",5711000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",3431000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1271000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1426000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",103000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",12142000
20140930,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",64000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",117000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",2378000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",41000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",17840000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",647000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",52716000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",11175000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",43533000
20140930,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1350000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",3000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1053000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",635000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",10000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",687000
20140930,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1875000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",9822000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",73000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",440000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",7159000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",9304000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",4160000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",58294000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",168000
20140930,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",31916000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",22290000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",1072000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",20000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",17933000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",389000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",9837000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",2635000
20140930,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",4815000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",6411000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",390000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",2351000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1948000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",6182000
20140930,"CREDIT SUISSE AG/",824468,"TEXTRON INC",25000
20140930,"UBS AG",1114446,"BOEING CO",168000
20140930,"UBS AG",1114446,"BOEING CO",5623000
20140930,"UBS AG",1114446,"BOEING CO",5872000
20140930,"UBS AG",1114446,"BOEING CO",6293000
20140930,"UBS AG",1114446,"BOEING CO",22814000
20140930,"UBS AG",1114446,"BOEING CO",87091000
20140930,"UBS AG",1114446,"BOEING CO",453858000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",194000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",281000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",581000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",12576000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",13794000
20140930,"UBS AG",1114446,"FLUOR CORP NEW",7000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",69000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",394000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",597000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",2186000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",10547000
20140930,"UBS AG",1114446,"GENERAL DYNAMICS CORP",23779000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",53000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",885000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",2058000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",5176000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",50517000
20140930,"UBS AG",1114446,"HONEYWELL INTL INC",85281000
20140930,"UBS AG",1114446,"HUNTINGTON INGALLS INDS INC",37000
20140930,"UBS AG",1114446,"HUNTINGTON INGALLS INDS INC",486000
20140930,"UBS AG",1114446,"HUNTINGTON INGALLS INDS INC",2605000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",1535000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",2321000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",2442000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",2943000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",7268000
20140930,"UBS AG",1114446,"LOCKHEED MARTIN CORP",31592000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",26000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",53000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",65000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",1618000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",15865000
20140930,"UBS AG",1114446,"NORTHROP GRUMMAN CORP",17099000
20140930,"UBS AG",1114446,"TEXTRON INC",90000
20140930,"UBS AG",1114446,"TEXTRON INC",101000
20140930,"UBS AG",1114446,"TEXTRON INC",586000
20140930,"UBS AG",1114446,"TEXTRON INC",1718000
20140930,"UBS AG",1114446,"TEXTRON INC",3127000
20140930,"BANQUE PICTET & CIE SA",1535602,"BOEING CO",15350000
20140930,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",340000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",7840000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1308000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",3101000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",4961000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",3967000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",5650000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",718000
20140930,"Compagnie Lombard, Odier SCA",1615423,"BOEING CO",1404000
20140930,"Compagnie Lombard, Odier SCA",1615423,"FLUOR CORP NEW",4176000
20140930,"Compagnie Lombard, Odier SCA",1615423,"FLUOR CORP NEW",63000
20140930,"Compagnie Lombard, Odier SCA",1615423,"HONEYWELL INTL INC",26000
20140930,"Compagnie Lombard, Odier SCA",1615423,"HONEYWELL INTL INC",207000
20140930,"Compagnie Lombard, Odier SCA",1615423,"LOCKHEED MARTIN CORP",110000
20140930,"Compagnie Lombard, Odier SCA",1615423,"LOCKHEED MARTIN CORP",127000
20140930,"Compagnie Lombard, Odier SCA",1615423,"NORTHROP GRUMMAN CORP",231000
20140930,"GAM Holding AG",1438848,"BOEING CO",12521000
20140930,"GAM Holding AG",1438848,"FLUOR CORP NEW",8693000
20140930,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",559000
20140930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",931000
20140930,"GAM Holding AG",1438848,"HONEYWELL INTL INC",8055000
20140930,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",27417000
20140930,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",797000
20140930,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",26352000
20140930,"GAM Holding AG",1438848,"NORTHROP GRUMMAN CORP",452000
20140930,"GAM Holding AG",1438848,"TEXTRON INC",1008000
20140930,"GAM Holding AG",1438848,"TEXTRON INC",162000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",7840000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",1308000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",3101000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",4961000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",3967000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",5650000
20140930,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",718000
20141231,"ROBECOSAM AG",1418427,"FLUOR CORP NEW",1768000
20141231,"ROBECOSAM AG",1418427,"HONEYWELL INTL INC",5640000
20141231,"BANQUE PICTET & CIE SA",1535602,"BOEING CO",13772000
20141231,"BANQUE PICTET & CIE SA",1535602,"HONEYWELL INTL INC",365000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",100922000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",61544000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",60321000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",24453000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",10911000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",5365000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",4199000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",3748000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",2875000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",815000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",25000
20141231,"CREDIT SUISSE AG/",824468,"BOEING CO",653000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",7910000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",7644000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",5940000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",3200000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",346000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",89000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",36000
20141231,"CREDIT SUISSE AG/",824468,"FLUOR CORP NEW",217000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",6881000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",27320000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",25827000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",15781000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",9293000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",8799000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",3991000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",1376000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",767000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",10000
20141231,"CREDIT SUISSE AG/",824468,"GENERAL DYNAMICS CORP",56000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",47386000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",35806000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",21122000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",16178000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",9859000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",2459000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",1449000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",685000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",40000
20141231,"CREDIT SUISSE AG/",824468,"HONEYWELL INTL INC",742000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1462000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1167000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",1141000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",787000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",7000
20141231,"CREDIT SUISSE AG/",824468,"HUNTINGTON INGALLS INDS INC",3000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",33354000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",29801000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",22208000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",15289000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",12008000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",10503000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",682000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",19000
20141231,"CREDIT SUISSE AG/",824468,"LOCKHEED MARTIN CORP",509000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",18761000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",16694000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",7577000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",7292000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",1153000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",268000
20141231,"CREDIT SUISSE AG/",824468,"NORTHROP GRUMMAN CORP",11000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",7174000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",5102000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",2991000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",974000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",432000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",109000
20141231,"CREDIT SUISSE AG/",824468,"TEXTRON INC",1000
20141231,"Compagnie Lombard, Odier SCA",1615423,"BOEING CO",1126000
20141231,"Compagnie Lombard, Odier SCA",1615423,"FLUOR CORP NEW",4185000
20141231,"Compagnie Lombard, Odier SCA",1615423,"FLUOR CORP NEW",58000
20141231,"Compagnie Lombard, Odier SCA",1615423,"HONEYWELL INTL INC",243000
20141231,"Compagnie Lombard, Odier SCA",1615423,"HONEYWELL INTL INC",14000
20141231,"Compagnie Lombard, Odier SCA",1615423,"LOCKHEED MARTIN CORP",116000
20141231,"Compagnie Lombard, Odier SCA",1615423,"NORTHROP GRUMMAN CORP",187000
20141231,"Compagnie Lombard, Odier SCA",1615423,"NORTHROP GRUMMAN CORP",530000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"BOEING CO",7323000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"FLUOR CORP NEW",608000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"GENERAL DYNAMICS CORP",4403000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"HONEYWELL INTL INC",4842000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"LOCKHEED MARTIN CORP",3882000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"NORTHROP GRUMMAN CORP",5114000
20141231,"Zurcher Kantonalbank (Zurich Cantonalbank)",1368163,"TEXTRON INC",631000
20141231,"Swiss National Bank",1582202,"BOEING CO",85864000
20141231,"Swiss National Bank",1582202,"FLUOR CORP NEW",8884000
20141231,"Swiss National Bank",1582202,"HONEYWELL INTL INC",73798000
20141231,"Swiss National Bank",1582202,"HUNTINGTON INGALLS INDS INC",6129000
20141231,"Swiss National Bank",1582202,"LOCKHEED MARTIN CORP",54358000
20141231,"Swiss National Bank",1582202,"NORTHROP GRUMMAN CORP",30360000
20141231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"BOEING CO",484000
20141231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"NORTHROP GRUMMAN CORP",1615000
20141231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"GENERAL DYNAMICS CORP",2185000
20141231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"FLUOR CORP NEW",2759000
20141231,"Lombard Odier Asset Management (Switzerland) SA",1535660,"LOCKHEED MARTIN CORP",3155000
20141231,"UBS Group AG",1610520,"BOEING CO",26000
20141231,"UBS Group AG",1610520,"BOEING CO",172000
20141231,"UBS Group AG",1610520,"BOEING CO",6564000
20141231,"UBS Group AG",1610520,"BOEING CO",6811000
20141231,"UBS Group AG",1610520,"BOEING CO",7256000
20141231,"UBS Group AG",1610520,"BOEING CO",23747000
20141231,"UBS Group AG",1610520,"BOEING CO",76360000
20141231,"UBS Group AG",1610520,"BOEING CO",529926000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",285000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",321000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",968000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",6897000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",12064000
20141231,"UBS Group AG",1610520,"FLUOR CORP NEW",7000
20141231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",385000
20141231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",509000
20141231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",2739000
20141231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",12078000
20141231,"UBS Group AG",1610520,"GENERAL DYNAMICS CORP",24811000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",39000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",1309000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",9427000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",9892000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",54297000
20141231,"UBS Group AG",1610520,"HONEYWELL INTL INC",98082000
20141231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",39000
20141231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",2782000
20141231,"UBS Group AG",1610520,"HUNTINGTON INGALLS INDS INC",2809000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",1290000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",1945000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",2592000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",3590000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",13962000
20141231,"UBS Group AG",1610520,"LOCKHEED MARTIN CORP",42056000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",15000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",29000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",52000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",2025000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",18381000
20141231,"UBS Group AG",1610520,"NORTHROP GRUMMAN CORP",21320000
20141231,"UBS Group AG",1610520,"TEXTRON INC",8000
20141231,"UBS Group AG",1610520,"TEXTRON INC",97000
20141231,"UBS Group AG",1610520,"TEXTRON INC",732000
20141231,"UBS Group AG",1610520,"TEXTRON INC",1246000
20141231,"UBS Group AG",1610520,"TEXTRON INC",3479000
20141231,"GAM Holding AG",1438848,"BOEING CO",13479000
20141231,"GAM Holding AG",1438848,"FLUOR CORP NEW",7956000
20141231,"GAM Holding AG",1438848,"GENERAL DYNAMICS CORP",564000
20141231,"GAM Holding AG",1438848,"HONEYWELL INTL INC",799000
20141231,"GAM Holding AG",1438848,"HONEYWELL INTL INC",8704000
20141231,"GAM Holding AG",1438848,"LOCKHEED MARTIN CORP",28886000
